gc.content	chr.arm
chr6_65900000	33.87454545	chr6
chr6_65950000	35.25636364	chr6
chr6_66000000	34.65090909	chr6
chr6_66050000	35.33818182	chr6
chr6_66100000	36.60181818	chr6
chr6_66150000	34.51454545	chr6
chr6_66200000	34.64545455	chr6
chr6_66250000	35.34	chr6
chr6_66300000	34.21090909	chr6
chr6_66350000	35.34545455	chr6
chr6_66400000	33.34363636	chr6
chr6_66450000	35.47818182	chr6
chr6_66500000	33.66181818	chr6
chr6_66550000	34.80545455	chr6
chr6_66600000	35.15818182	chr6
chr6_66650000	33.92909091	chr6
chr6_66700000	34.57818182	chr6
chr6_66750000	33.90727273	chr6
chr6_66800000	33.91818182	chr6
chr6_66850000	34.81272727	chr6
chr6_66900000	35.23818182	chr6
chr6_66950000	34.40363636	chr6
chr6_67000000	33.64727273	chr6
chr6_67050000	34.45090909	chr6
chr6_67100000	32.72727273	chr6
chr6_67150000	33.33454545	chr6
chr6_67200000	33.56363636	chr6
chr6_67250000	35.23818182	chr6
chr6_67300000	34.48363636	chr6
chr6_67350000	32.59454545	chr6
chr6_67400000	33.02363636	chr6
chr6_67450000	33.88	chr6
chr6_67500000	35.77272727	chr6
chr6_67550000	33.61090909	chr6
chr6_67600000	32.77090909	chr6
chr6_67650000	34.34363636	chr6
chr6_67700000	33.60181818	chr6
chr6_67750000	34.25818182	chr6
chr6_67800000	34.39636364	chr6
chr6_67850000	37.92909091	chr6
chr6_67900000	34.43090909	chr6
chr6_67950000	35.45818182	chr6
chr6_68000000	35.02363636	chr6
chr6_68050000	33.17272727	chr6
chr6_68100000	36.10363636	chr6
chr6_68150000	35.37272727	chr6
chr6_68200000	35.68909091	chr6
chr6_68250000	36.57818182	chr6
chr6_68300000	33.20181818	chr6
chr6_68350000	36.49818182	chr6
chr6_68400000	34.52909091	chr6
chr6_68450000	34.74727273	chr6
chr6_68500000	34.69090909	chr6
chr6_68550000	34.92545455	chr6
chr6_68600000	37.06545455	chr6
chr6_68650000	33.59818182	chr6
chr6_68700000	34.34	chr6
chr6_68750000	36.24727273	chr6
chr6_68800000	34.41818182	chr6
chr6_68850000	35.28545455	chr6
chr6_68900000	33.68727273	chr6
chr6_68950000	35.65090909	chr6
chr6_69000000	35.35272727	chr6
chr6_69050000	34.02727273	chr6
chr6_69100000	37.26909091	chr6
chr6_69150000	35.84727273	chr6
chr6_69200000	35.60727273	chr6
chr6_69250000	36	chr6
chr6_69300000	34.01818182	chr6
chr6_69350000	36.11636364	chr6
chr6_69400000	38.98	chr6
chr6_69450000	39.19272727	chr6
chr6_69500000	36.46181818	chr6
chr6_69550000	36.44909091	chr6
chr6_69600000	37.86	chr6
chr6_69650000	35.6	chr6
chr6_69700000	34.39454545	chr6
chr6_69750000	36.63090909	chr6
chr6_69800000	36.33272727	chr6
chr6_69850000	36.94727273	chr6
chr6_69900000	35.33818182	chr6
chr6_69950000	34.76727273	chr6
chr6_70000000	36.19636364	chr6
chr6_70050000	35.59272727	chr6
chr6_70100000	37.94909091	chr6
chr6_70150000	37.83454545	chr6
chr6_70200000	37.36909091	chr6
chr6_70250000	37.95090909	chr6
chr6_70300000	39.69090909	chr6
chr6_70350000	38.47818182	chr6
chr6_70400000	37.49272727	chr6
chr6_70450000	35.53454545	chr6
chr6_70500000	35.83272727	chr6
chr6_70550000	40.10727273	chr6
chr6_70600000	41.33090909	chr6
chr6_70650000	40.11636364	chr6
chr6_70700000	38.39272727	chr6
chr6_70750000	37.74363636	chr6
chr6_70800000	36.46909091	chr6
chr6_70850000	38.98727273	chr6
chr6_70900000	38.93818182	chr6
chr6_70950000	40.94727273	chr6
chr6_71000000	39.93818182	chr6
chr6_71050000	37.30181818	chr6
chr6_71100000	38.72545455	chr6
chr6_71150000	37.68363636	chr6
chr6_71200000	36.59272727	chr6
chr6_71250000	40.29454545	chr6
chr6_71300000	36.86727273	chr6
chr6_71350000	36.61454545	chr6
chr6_71400000	36.74545455	chr6
chr6_71450000	37.18	chr6
chr6_71500000	36.75454545	chr6
chr6_71550000	37.66727273	chr6
chr6_71600000	37.22	chr6
chr6_71650000	36.51090909	chr6
chr6_71700000	36.56727273	chr6
chr6_71750000	38.36	chr6
chr6_71800000	35.60727273	chr6
chr6_71850000	37.49272727	chr6
chr6_71900000	36.36545455	chr6
chr6_71950000	36.05636364	chr6
chr6_72000000	35.59636364	chr6
chr6_72050000	36.86	chr6
chr6_72100000	35.56909091	chr6
chr6_72150000	37.94545455	chr6
chr6_72200000	33.32363636	chr6
chr6_72250000	32.76545455	chr6
chr6_72300000	33.86363636	chr6
chr6_72350000	35.96181818	chr6
chr6_72400000	38.47272727	chr6
chr6_72450000	36.88	chr6
chr6_72500000	37.09636364	chr6
chr6_72550000	36.36363636	chr6
chr6_72600000	39.07454545	chr6
chr6_72650000	36.10363636	chr6
chr6_72700000	36.04545455	chr6
chr6_72750000	36.2	chr6
chr6_72800000	36.68727273	chr6
chr6_72850000	35.92	chr6
chr6_72900000	36.95272727	chr6
chr6_72950000	39.22909091	chr6
chr6_73000000	37.70181818	chr6
chr6_73050000	37.45818182	chr6
chr6_73100000	37.49636364	chr6
chr6_73150000	39.96	chr6
chr6_73200000	42.54	chr6
chr6_73250000	44.77272727	chr6
chr6_73300000	44.71272727	chr6
chr6_73350000	45.38	chr6
chr6_73400000	42.11090909	chr6
chr6_73450000	43.88909091	chr6
chr6_73500000	43.27090909	chr6
chr6_73550000	45.66545455	chr6
chr6_73600000	41.83818182	chr6
chr6_73650000	42.68181818	chr6
chr6_73700000	39.97090909	chr6
chr6_73750000	37.72545455	chr6
chr6_73800000	38.77818182	chr6
chr6_73850000	38.53454545	chr6
chr6_73900000	40.27090909	chr6
chr6_73950000	38.78181818	chr6
chr6_74000000	39.32909091	chr6
chr6_74050000	36.91090909	chr6
chr6_74100000	37.39454545	chr6
chr6_74150000	36.36181818	chr6
chr6_74200000	35.85272727	chr6
chr6_74250000	36.71454545	chr6
chr6_74300000	35.73818182	chr6
chr6_74350000	35.97090909	chr6
chr6_74400000	35.05636364	chr6
chr6_74450000	36.82727273	chr6
chr6_74500000	36.13818182	chr6
chr6_74550000	37.35272727	chr6
chr6_74600000	36.83818182	chr6
chr6_74650000	35.61272727	chr6
chr6_74700000	34.18181818	chr6
chr6_74750000	36.75454545	chr6
chr6_74800000	36.63454545	chr6
chr6_74850000	36.88	chr6
chr6_74900000	37.25636364	chr6
chr6_74950000	36.17454545	chr6
chr6_75000000	37.08181818	chr6
chr6_75050000	37.85636364	chr6
chr6_75100000	36.66545455	chr6
chr6_75150000	35.76909091	chr6
chr6_75200000	40.63272727	chr6
chr6_75250000	37.13272727	chr6
chr6_75300000	38.45272727	chr6
chr6_75350000	38.49090909	chr6
chr6_75400000	38.77090909	chr6
chr6_75450000	36.51818182	chr6
chr6_75500000	37.79272727	chr6
chr6_75550000	39.45090909	chr6
chr6_75600000	37.34727273	chr6
chr6_75650000	37.79272727	chr6
chr6_75700000	39.88909091	chr6
chr6_75750000	39.6	chr6
chr6_75800000	37.83818182	chr6
chr6_75850000	36.30545455	chr6
chr6_75900000	38.41272727	chr6
chr6_75950000	39.00727273	chr6
chr6_76000000	38.70545455	chr6
chr6_76050000	36.78909091	chr6
chr6_76100000	39.52363636	chr6
chr6_76150000	37.42181818	chr6
chr6_76200000	36.63636364	chr6
chr6_76250000	36.88363636	chr6
chr6_76300000	35.66727273	chr6
chr6_76350000	36.99090909	chr6
chr6_76400000	35.92363636	chr6
chr6_76450000	37.53454545	chr6
chr6_76500000	35.91818182	chr6
chr6_76550000	34.92909091	chr6
chr6_76600000	37.22363636	chr6
chr6_76650000	36.61454545	chr6
chr6_76700000	37.59454545	chr6
chr6_76750000	37.34181818	chr6
chr6_76800000	36.18181818	chr6
chr6_76850000	35.60909091	chr6
chr6_76900000	34.60909091	chr6
chr6_76950000	36.63636364	chr6
chr6_77000000	35.04545455	chr6
chr6_77050000	36.41272727	chr6
chr6_77100000	35.28363636	chr6
chr6_77150000	35.00363636	chr6
chr6_77200000	36.67818182	chr6
chr6_77250000	36.23818182	chr6
chr6_77300000	34.31818182	chr6
chr6_77350000	36.13454545	chr6
chr6_77400000	34.99090909	chr6
chr6_77450000	37.17090909	chr6
chr6_77500000	38.28545455	chr6
chr6_77550000	35.72	chr6
chr6_77600000	35.22181818	chr6
chr6_77650000	38.71272727	chr6
chr6_77700000	40.15272727	chr6
chr6_77750000	37.30909091	chr6
chr6_77800000	35.11090909	chr6
chr6_77850000	36.48363636	chr6
chr6_77900000	35.50545455	chr6
chr6_77950000	36.70181818	chr6
chr6_78000000	35.92363636	chr6
chr6_78050000	36.14545455	chr6
chr6_78100000	36.12909091	chr6
chr6_78150000	36.13272727	chr6
chr6_78200000	36.52909091	chr6
chr6_78250000	35.74363636	chr6
chr6_78300000	34.73818182	chr6
chr6_78350000	36.10545455	chr6
chr6_78400000	34.41090909	chr6
chr6_78450000	36.92909091	chr6
chr6_78500000	37.94727273	chr6
chr6_78550000	37.27454545	chr6
chr6_78600000	37.27454545	chr6
chr6_78650000	38.41454545	chr6
chr6_78700000	36.68181818	chr6
chr6_78750000	38.45272727	chr6
chr6_78800000	37.61636364	chr6
chr6_78850000	37.83090909	chr6
chr6_78900000	36.83272727	chr6
chr6_78950000	34.72545455	chr6
chr6_79000000	33.52727273	chr6
chr6_79050000	35.33454545	chr6
chr6_79100000	35.33818182	chr6
chr6_79150000	36.62	chr6
chr6_79200000	38.25090909	chr6
chr6_79250000	38.60545455	chr6
chr6_79300000	39.15454545	chr6
chr6_79350000	38.75272727	chr6
chr6_79400000	39.11818182	chr6
chr6_79450000	36.39818182	chr6
chr6_79500000	36.38909091	chr6
chr6_79550000	37.24545455	chr6
chr6_79600000	40.23090909	chr6
chr6_79650000	38.43454545	chr6
chr6_79700000	38.19636364	chr6
chr6_79750000	39.34727273	chr6
chr6_79800000	38.40727273	chr6
chr6_79850000	38.20545455	chr6
chr6_79900000	37.53636364	chr6
chr6_79950000	37.72	chr6
chr6_80000000	35.41818182	chr6
chr6_80050000	39.13272727	chr6
chr6_80100000	38.58727273	chr6
chr6_80150000	36.72	chr6
chr6_80200000	36.72909091	chr6
chr6_80250000	36.02181818	chr6
chr6_80300000	36.67818182	chr6
chr6_80350000	38.09454545	chr6
chr6_80400000	37.05818182	chr6
chr6_80450000	37.80181818	chr6
chr6_80500000	37.97090909	chr6
chr6_80550000	37.05818182	chr6
chr6_80600000	37.09090909	chr6
chr6_80650000	36.95636364	chr6
chr6_80700000	35.15818182	chr6
chr6_80750000	35.00545455	chr6
chr6_80800000	35.73818182	chr6
chr6_80850000	34.02909091	chr6
chr6_80900000	35.3	chr6
chr6_80950000	34.62	chr6
chr6_81000000	35.34727273	chr6
chr6_81050000	35.10727273	chr6
chr6_81100000	35.84181818	chr6
chr6_81150000	33.75818182	chr6
chr6_81200000	35.21272727	chr6
chr6_81250000	34.86	chr6
chr6_81300000	37.66545455	chr6
chr6_81350000	36.83090909	chr6
chr6_81400000	36.66181818	chr6
chr6_81450000	35.56909091	chr6
chr6_81500000	35.30727273	chr6
chr6_81550000	36.59272727	chr6
chr6_81600000	35.93090909	chr6
chr6_81650000	36.11818182	chr6
chr6_81700000	36.12545455	chr6
chr6_81750000	38.37818182	chr6
chr6_81800000	37.35454545	chr6
chr6_81850000	38.83818182	chr6
chr6_81900000	37.24363636	chr6
chr6_81950000	37.09454545	chr6
chr6_82000000	37.56181818	chr6
chr6_82050000	38.69272727	chr6
chr6_82100000	38.98909091	chr6
chr6_82150000	36.10545455	chr6
chr6_82200000	37.05636364	chr6
chr6_82250000	40.96	chr6
chr6_82300000	37.22909091	chr6
chr6_82350000	38.67454545	chr6
chr6_82400000	37.94727273	chr6
chr6_82450000	38.57272727	chr6
chr6_82500000	38.66	chr6
chr6_82550000	37.72363636	chr6
chr6_82600000	37.64363636	chr6
chr6_82650000	37.36363636	chr6
chr6_82700000	39.24909091	chr6
chr6_82750000	37.35272727	chr6
chr6_82800000	37.84363636	chr6
chr6_82850000	38.78	chr6
chr6_82900000	38.80545455	chr6
chr6_82950000	37.36727273	chr6
chr6_83000000	38.84909091	chr6
chr6_83050000	38.14	chr6
chr6_83100000	35.20545455	chr6
chr6_83150000	38.86909091	chr6
chr6_83200000	36.64727273	chr6
chr6_83250000	36.77272727	chr6
chr6_83300000	37.16363636	chr6
chr6_83350000	37.20545455	chr6
chr6_83400000	38.99818182	chr6
chr6_83450000	39.53818182	chr6
chr6_83500000	39.25636364	chr6
chr6_83550000	37.10727273	chr6
chr6_83600000	35.21818182	chr6
chr6_83650000	36.47272727	chr6
chr6_83700000	37.37636364	chr6
chr6_83750000	37.06727273	chr6
chr6_83800000	38.30363636	chr6
chr6_83850000	38.39818182	chr6
chr6_83900000	36.88909091	chr6
chr6_83950000	37.23636364	chr6
chr6_84000000	42.17272727	chr6
chr6_84050000	40.63636364	chr6
chr6_84100000	38.74	chr6
chr6_84150000	36.57636364	chr6
chr6_84200000	37.82545455	chr6
chr6_84250000	36.98545455	chr6
chr6_84300000	36.67090909	chr6
chr6_84350000	37.27454545	chr6
chr6_84400000	37.29454545	chr6
chr6_84450000	37.58909091	chr6
chr6_84500000	38.47636364	chr6
chr6_84550000	36.77454545	chr6
chr6_84600000	38.11272727	chr6
chr6_84650000	37.91636364	chr6
chr6_84700000	38.83272727	chr6
chr6_84750000	40.42363636	chr6
chr6_84800000	38.60545455	chr6
chr6_84850000	35.36545455	chr6
chr6_84900000	37.15818182	chr6
chr6_84950000	39.32545455	chr6
chr6_85000000	40.76727273	chr6
chr6_85050000	39.14	chr6
chr6_85100000	38.23272727	chr6
chr6_85150000	37.61454545	chr6
chr6_85200000	38.52363636	chr6
chr6_85250000	39.04545455	chr6
chr6_85300000	40.83272727	chr6
chr6_85350000	39.32181818	chr6
chr6_85400000	40.11818182	chr6
chr6_85450000	42.89454545	chr6
chr6_85500000	36.45818182	chr6
chr6_85550000	38.77272727	chr6
chr6_85600000	40.09090909	chr6
chr6_85650000	41.23454545	chr6
chr6_85700000	40.00545455	chr6
chr6_85750000	39.36181818	chr6
chr6_85800000	40.70545455	chr6
chr6_85850000	39.47636364	chr6
chr6_85900000	38.75454545	chr6
chr6_85950000	39.69818182	chr6
chr6_86000000	37.88909091	chr6
chr6_86050000	36.68909091	chr6
chr6_86100000	37.78	chr6
chr6_86150000	38.30181818	chr6
chr6_86200000	37.87454545	chr6
chr6_86250000	39.10545455	chr6
chr6_86300000	37.51636364	chr6
chr6_86350000	39.02181818	chr6
chr6_86400000	39.40727273	chr6
chr6_86450000	40.21090909	chr6
chr6_86500000	37.66	chr6
chr6_86550000	38.48	chr6
chr6_86600000	38.65090909	chr6
chr6_86650000	38.79454545	chr6
chr6_86700000	38.93090909	chr6
chr6_86750000	37.87636364	chr6
chr6_86800000	38.44909091	chr6
chr6_86850000	38.95272727	chr6
chr6_86900000	38.93818182	chr6
chr6_86950000	36.98181818	chr6
chr6_87000000	39.33636364	chr6
chr6_87050000	39.44545455	chr6
chr6_87100000	38.34181818	chr6
chr6_87150000	38.74909091	chr6
chr6_87200000	37.34181818	chr6
chr6_87250000	38.64909091	chr6
chr6_87300000	39.76	chr6
chr6_87350000	40.92363636	chr6
chr6_87400000	38.88909091	chr6
chr6_87450000	39.25636364	chr6
chr6_87500000	37.39636364	chr6
chr6_87550000	39.00181818	chr6
chr6_87600000	38.90909091	chr6
chr6_87650000	40.12	chr6
chr6_87700000	43.63818182	chr6
chr6_87750000	43.27454545	chr6
chr6_87800000	40.13090909	chr6
chr6_87850000	40.30727273	chr6
chr6_87900000	42.54909091	chr6
chr6_87950000	38.71272727	chr6
chr6_88000000	38.49454545	chr6
chr6_88050000	37.80363636	chr6
chr6_88100000	39.87636364	chr6
chr6_88150000	39.76181818	chr6
chr6_88200000	36.64363636	chr6
chr6_88250000	38.28181818	chr6
chr6_88300000	37.89454545	chr6
chr6_88350000	39.41090909	chr6
chr6_88400000	38.12	chr6
chr6_88450000	40.20545455	chr6
chr6_88500000	43.01090909	chr6
chr6_88550000	44.49818182	chr6
chr6_88600000	37.49454545	chr6
chr6_88650000	36.99272727	chr6
chr6_88700000	36.22	chr6
chr6_88750000	35.01454545	chr6
chr6_88800000	35.55818182	chr6
chr6_88850000	34.80363636	chr6
chr6_88900000	39.82727273	chr6
chr6_88950000	42.16181818	chr6
chr6_89000000	42.94363636	chr6
chr6_89050000	42.46727273	chr6
chr6_89100000	42.17818182	chr6
chr6_89150000	41.33272727	chr6
chr6_89200000	43.08	chr6
chr6_89250000	45.38181818	chr6
chr6_89300000	41.49272727	chr6
chr6_89350000	41.12545455	chr6
chr6_89400000	44.84727273	chr6
chr6_89450000	41.00181818	chr6
chr6_89500000	41.88545455	chr6
chr6_89550000	44.04363636	chr6
chr6_89600000	44.09454545	chr6
chr6_89650000	41.92909091	chr6
chr6_89700000	39.33818182	chr6
chr6_89750000	41.39454545	chr6
chr6_89800000	45.19636364	chr6
chr6_89850000	42.51636364	chr6
chr6_89900000	44.34909091	chr6
chr6_89950000	42.47636364	chr6
chr6_90000000	39.7	chr6
chr6_90050000	39.64181818	chr6
chr6_90100000	40.66181818	chr6
chr6_90150000	38.59454545	chr6
chr6_90200000	40.54909091	chr6
chr6_90250000	40.23454545	chr6
chr6_90300000	40.99454545	chr6
chr6_90350000	40.55818182	chr6
chr6_90400000	42.32545455	chr6
chr6_90450000	42.66545455	chr6
chr6_90500000	35.2	chr6
chr6_90550000	37.37454545	chr6
chr6_90600000	37.72181818	chr6
chr6_90650000	39.86181818	chr6
chr6_90700000	37.58181818	chr6
chr6_90750000	38.04909091	chr6
chr6_90800000	37.70363636	chr6
chr6_90850000	39.67090909	chr6
chr6_90900000	38.72363636	chr6
chr6_90950000	36.85272727	chr6
chr6_91000000	36.61818182	chr6
chr6_91050000	38.05090909	chr6
chr6_91100000	37.52363636	chr6
chr6_91150000	37.30363636	chr6
chr6_91200000	36.29636364	chr6
chr6_91250000	38.83636364	chr6
chr6_91300000	35.87636364	chr6
chr6_91350000	36.55636364	chr6
chr6_91400000	36.32545455	chr6
chr6_91450000	35.01818182	chr6
chr6_91500000	35.07272727	chr6
chr6_91550000	35.63272727	chr6
chr6_91600000	35.89636364	chr6
chr6_91650000	36.31272727	chr6
chr6_91700000	36.12545455	chr6
chr6_91750000	34.47272727	chr6
chr6_91800000	33.78727273	chr6
chr6_91850000	35.91454545	chr6
chr6_91900000	34.84727273	chr6
chr6_91950000	35.75818182	chr6
chr6_92000000	34.98363636	chr6
chr6_92050000	34.40727273	chr6
chr6_92100000	36.24181818	chr6
chr6_92150000	34.94727273	chr6
chr6_92200000	34.68545455	chr6
chr6_92250000	34.61818182	chr6
chr6_92300000	34.35272727	chr6
chr6_92350000	34.34727273	chr6
chr6_92400000	34.84545455	chr6
chr6_92450000	34.69272727	chr6
chr6_92500000	35.02727273	chr6
chr6_92550000	34.32545455	chr6
chr6_92600000	34.78727273	chr6
chr6_92650000	35.24909091	chr6
chr6_92700000	35.49818182	chr6
chr6_92750000	35.26727273	chr6
chr6_92800000	36.50181818	chr6
chr6_92850000	36.38909091	chr6
chr6_92900000	35.48545455	chr6
chr6_92950000	36.39818182	chr6
chr6_93000000	37.25636364	chr6
chr6_93050000	34.49636364	chr6
chr6_93100000	34.44363636	chr6
chr6_93150000	35.31818182	chr6
chr6_93200000	35.32909091	chr6
chr6_93250000	32.72545455	chr6
chr6_93300000	33.04545455	chr6
chr6_93350000	33.34363636	chr6
chr6_93400000	34.66363636	chr6
chr6_93450000	34.18909091	chr6
chr6_93500000	33.72909091	chr6
chr6_93550000	34.79636364	chr6
chr6_93600000	35.57454545	chr6
chr6_93650000	36.92	chr6
chr6_93700000	34.66181818	chr6
chr6_93750000	33.57818182	chr6
chr6_93800000	35.02181818	chr6
chr6_93850000	34.32727273	chr6
chr6_93900000	33.94909091	chr6
chr6_93950000	33.94	chr6
chr6_94000000	35.10363636	chr6
chr6_94050000	32.75272727	chr6
chr6_94100000	34.02727273	chr6
chr6_94150000	36.08181818	chr6
chr6_94200000	34.88	chr6
chr6_94250000	34.39090909	chr6
chr6_94300000	34.85090909	chr6
chr6_94350000	34.95272727	chr6
chr6_94400000	33.71454545	chr6
chr6_94450000	33.34181818	chr6
chr6_94500000	34.10727273	chr6
chr6_94550000	35.38181818	chr6
chr6_94600000	33.34	chr6
chr6_94650000	34.46363636	chr6
chr6_94700000	33.47272727	chr6
chr6_94750000	35.13454545	chr6
chr6_94800000	34.48363636	chr6
chr6_94850000	34.51090909	chr6
chr6_94900000	36.30909091	chr6
chr6_94950000	33.09454545	chr6
chr6_95000000	31.956	chr6
chr6_95050000	33.11714286	chr6
chr6_95100000	33.83818182	chr6
chr6_95150000	33.98363636	chr6
chr6_95200000	33.85454545	chr6
chr6_95250000	35.03454545	chr6
chr6_95300000	34.54545455	chr6
chr6_95350000	36.20545455	chr6
chr6_95400000	35.05818182	chr6
chr6_95450000	36.08909091	chr6
chr6_95500000	35.13272727	chr6
chr6_95550000	35.17272727	chr6
chr6_95600000	36.34909091	chr6
chr6_95650000	36.11636364	chr6
chr6_95700000	34.16181818	chr6
chr6_95750000	34.45818182	chr6
chr6_95800000	35.41818182	chr6
chr6_95850000	35.10727273	chr6
chr6_95900000	34.48	chr6
chr6_95950000	34.72545455	chr6
chr6_96000000	36.61454545	chr6
chr6_96050000	34.31272727	chr6
chr6_96100000	35.31090909	chr6
chr6_96150000	36.39090909	chr6
chr6_96200000	34.75272727	chr6
chr6_96250000	37.56909091	chr6
chr6_96300000	36.03090909	chr6
chr6_96350000	35.41272727	chr6
chr6_96400000	38.08181818	chr6
chr6_96450000	37.82181818	chr6
chr6_96500000	35.77818182	chr6
chr6_96550000	35.32727273	chr6
chr6_96600000	36.85272727	chr6
chr6_96650000	38.37818182	chr6
chr6_96700000	38.30909091	chr6
chr6_96750000	38.93636364	chr6
chr6_96800000	37.39818182	chr6
chr6_96850000	38.62363636	chr6
chr6_96900000	39.39272727	chr6
chr6_96950000	39.29272727	chr6
chr6_97000000	37.98	chr6
chr6_97050000	39.28909091	chr6
chr6_97100000	37.41636364	chr6
chr6_97150000	35.22727273	chr6
chr6_97200000	35.75454545	chr6
chr6_97250000	37.61454545	chr6
chr6_97300000	38.31454545	chr6
chr6_97350000	35.71818182	chr6
chr6_97400000	35.22727273	chr6
chr6_97450000	34.59454545	chr6
chr6_97500000	35.60545455	chr6
chr6_97550000	35.29636364	chr6
chr6_97600000	33.68545455	chr6
chr6_97650000	34.77090909	chr6
chr6_97700000	35.47818182	chr6
chr6_97750000	39.04363636	chr6
chr6_97800000	34.74545455	chr6
chr6_97850000	33.14909091	chr6
chr6_97900000	34.48181818	chr6
chr6_97950000	34.28181818	chr6
chr6_98000000	34.81454545	chr6
chr6_98050000	35.70727273	chr6
chr6_98100000	34.84727273	chr6
chr6_98150000	35.84909091	chr6
chr6_98200000	35.74545455	chr6
chr6_98250000	35.64181818	chr6
chr6_98300000	36.74	chr6
chr6_98350000	34.98363636	chr6
chr6_98400000	37.02909091	chr6
chr6_98450000	35.54363636	chr6
chr6_98500000	37.88909091	chr6
chr6_98550000	37.48	chr6
chr6_98600000	37.37272727	chr6
chr6_98650000	36.60545455	chr6
chr6_98700000	37.5	chr6
chr6_98750000	37.77090909	chr6
chr6_98800000	42.8	chr6
chr6_98850000	36.5	chr6
chr6_98900000	37.45818182	chr6
chr6_98950000	38.08363636	chr6
chr6_99000000	39.95636364	chr6
chr6_99050000	39.87090909	chr6
chr6_99100000	40.15454545	chr6
chr6_99150000	39.03636364	chr6
chr6_99200000	40.69636364	chr6
chr6_99250000	42.41454545	chr6
chr6_99300000	42.43454545	chr6
chr6_99350000	40.27272727	chr6
chr6_99400000	37.36	chr6
chr6_99450000	37.48363636	chr6
chr6_99500000	38.53636364	chr6
chr6_99550000	39.07090909	chr6
chr6_99600000	42.06545455	chr6
chr6_99650000	39.00545455	chr6
chr6_99700000	37.64545455	chr6
chr6_99750000	36.70181818	chr6
chr6_99800000	39.05090909	chr6
chr6_99850000	38.53636364	chr6
chr6_99900000	37.02545455	chr6
chr6_99950000	38.3	chr6
chr6_100000000	36.96363636	chr6
chr6_100050000	36.59636364	chr6
chr6_100100000	37.53454545	chr6
chr6_100150000	37.87090909	chr6
chr6_100200000	37.1	chr6
chr6_100250000	36.33454545	chr6
chr6_100300000	35.42727273	chr6
chr6_100350000	37.72545455	chr6
chr6_100400000	38.50363636	chr6
chr6_100450000	44.2	chr6
chr6_100500000	35.40363636	chr6
chr6_100550000	34.86181818	chr6
chr6_100600000	33.3	chr6
chr6_100650000	32.89272727	chr6
chr6_100700000	34.51090909	chr6
chr6_100750000	33.08363636	chr6
chr6_100800000	34.15818182	chr6
chr6_100850000	37.18545455	chr6
chr6_100900000	38.25090909	chr6
chr6_100950000	37.13454545	chr6
chr6_101000000	37	chr6
chr6_101050000	37.79818182	chr6
chr6_101100000	35.70727273	chr6
chr6_101150000	37.46363636	chr6
chr6_101200000	36.61272727	chr6
chr6_101250000	36.74363636	chr6
chr6_101300000	34.70181818	chr6
chr6_101350000	37.19272727	chr6
chr6_101400000	37.09818182	chr6
chr6_101450000	33.54181818	chr6
chr6_101500000	33.79818182	chr6
chr6_101550000	34.31090909	chr6
chr6_101600000	33.52727273	chr6
chr6_101650000	35.68363636	chr6
chr6_101700000	34.39818182	chr6
chr6_101750000	34.72909091	chr6
chr6_101800000	33.25090909	chr6
chr6_101850000	33.19090909	chr6
chr6_101900000	32.10727273	chr6
chr6_101950000	33.23454545	chr6
chr6_102000000	32.91090909	chr6
chr6_102050000	33.97272727	chr6
chr6_102100000	35.74	chr6
chr6_102150000	35.47818182	chr6
chr6_102200000	33.68181818	chr6
chr6_102250000	35.75636364	chr6
chr6_102300000	33.62909091	chr6
